user_id,login_time,failed_attempts,new_ip,new_device,device,location,vpn_used,proxy_used,login_successful,account_age_days,suspicious_activity,is_risky
6586,28-01-2024 00:29,9,0,0,Mac,USA,0,0,1,2309,0,0
57228,28-01-2024 00:30,1,1,1,Mobile,India,0,0,1,2093,0,0
8940,28-01-2024 00:31,8,0,0,Mac,USA,1,0,1,1450,0,0
19606,28-01-2024 00:32,5,1,1,Mobile,Germany,1,1,1,748,1,0
41747,28-01-2024 00:33,7,0,0,Mac,Germany,0,0,1,1839,0,0
65727,28-01-2024 00:34,6,1,0,Mobile,India,0,0,0,2251,0,0
35282,28-01-2024 00:35,9,1,1,Windows,Germany,0,1,1,349,0,0
58760,28-01-2024 00:36,1,0,1,Linux,UK,0,0,0,1955,0,0
63996,28-01-2024 00:37,1,1,1,Tablet,Germany,1,0,1,3164,0,0
3883,28-01-2024 00:38,4,0,0,Windows,India,0,0,1,1787,0,0
37594,28-01-2024 00:39,2,0,1,Tablet,UK,0,0,1,2509,1,0
97031,28-01-2024 00:40,0,1,0,Windows,UK,1,1,1,647,0,0
79103,28-01-2024 00:41,9,0,0,Windows,India,0,0,1,895,0,0
70875,28-01-2024 00:42,2,0,1,Mac,Germany,1,1,1,2649,0,0
99978,28-01-2024 00:43,6,0,1,Linux,Canada,1,0,1,3276,0,0
89209,28-01-2024 00:44,9,1,1,Tablet,UK,0,1,1,1579,0,0
16426,28-01-2024 00:45,8,0,0,Linux,Canada,1,0,0,1033,0,1
17486,28-01-2024 00:46,3,0,0,Linux,India,0,1,1,3210,0,0
77085,28-01-2024 00:47,7,1,0,Mobile,Germany,0,0,1,2822,0,1
4993,28-01-2024 00:48,5,0,1,Windows,Canada,0,0,1,493,0,0
13219,28-01-2024 00:49,3,1,0,Mobile,Canada,0,0,0,3328,0,1
4708,28-01-2024 00:50,2,1,1,Linux,Australia,0,0,1,2128,0,0
29788,28-01-2024 00:51,4,0,1,Linux,UK,1,0,1,1186,0,0
2495,28-01-2024 00:52,2,1,1,Linux,USA,0,0,1,280,0,0
95970,28-01-2024 00:53,7,1,1,Tablet,UK,0,0,1,2684,0,0
37160,28-01-2024 00:54,5,1,1,Tablet,India,0,1,1,2578,0,0
8537,28-01-2024 00:55,5,1,0,Linux,USA,0,1,1,158,0,0
36553,28-01-2024 00:56,6,1,1,Windows,Canada,0,1,1,2789,0,0
23203,28-01-2024 00:57,6,1,1,Windows,USA,1,1,1,2800,0,0
55032,28-01-2024 00:58,7,1,0,Mac,UK,1,0,1,314,0,0
72124,28-01-2024 00:59,4,1,0,Tablet,Canada,1,1,1,1876,0,0
94844,28-01-2024 01:00,4,1,0,Tablet,India,0,0,1,196,0,0
81747,28-01-2024 01:01,5,0,0,Windows,Australia,1,0,1,3327,0,0
38659,28-01-2024 01:02,3,0,1,Tablet,Germany,0,0,1,327,0,0
65043,28-01-2024 01:03,1,1,0,Linux,Canada,1,0,1,2013,0,0
4525,28-01-2024 01:04,1,1,0,Linux,Germany,0,1,1,2154,1,0
86437,28-01-2024 01:05,1,0,0,Mac,Canada,0,0,1,564,0,0
5777,28-01-2024 01:06,1,0,0,Tablet,USA,0,0,1,2460,0,0
70725,28-01-2024 01:07,4,0,1,Linux,USA,1,0,0,1867,1,0
46791,28-01-2024 01:08,1,1,0,Linux,USA,0,0,1,2390,0,0
89853,28-01-2024 01:09,6,0,1,Tablet,Australia,1,0,1,86,0,0
32501,28-01-2024 01:10,3,0,1,Windows,Germany,0,1,1,3540,0,0
66258,28-01-2024 01:11,9,1,1,Mobile,UK,0,1,0,3282,1,0
84833,28-01-2024 01:12,4,1,1,Mac,Germany,0,0,1,3008,0,0
77185,28-01-2024 01:13,1,1,0,Mobile,UK,0,0,1,3122,0,0
24719,28-01-2024 01:14,0,1,0,Mobile,Germany,1,1,1,1637,0,0
67686,28-01-2024 01:15,8,1,0,Mobile,Australia,1,1,1,1881,0,0
80837,28-01-2024 01:16,5,1,0,Linux,Canada,0,0,0,2915,0,0
29434,28-01-2024 01:17,4,0,1,Tablet,Germany,1,1,1,1083,0,0
21520,28-01-2024 01:18,4,0,0,Mac,USA,0,1,1,3500,1,0
57881,28-01-2024 01:19,1,0,0,Windows,UK,0,1,1,3283,1,0
2510,28-01-2024 01:20,7,1,1,Mac,Canada,1,1,1,1625,0,1
29546,28-01-2024 01:21,3,0,0,Mobile,Australia,0,0,0,3295,0,0
14982,28-01-2024 01:22,3,1,1,Mac,India,0,0,1,897,0,0
70451,28-01-2024 01:23,7,0,0,Tablet,USA,0,0,1,1960,0,0
81270,28-01-2024 01:24,3,0,1,Linux,USA,1,1,1,3203,0,0
89245,28-01-2024 01:25,0,1,1,Windows,Australia,0,1,0,634,0,1
20636,28-01-2024 01:26,3,0,0,Windows,Germany,0,1,0,2408,0,0
99220,28-01-2024 01:27,9,1,0,Linux,Canada,1,1,1,1221,0,0
59087,28-01-2024 01:28,0,1,1,Mac,Canada,1,0,1,408,0,0
11957,28-01-2024 01:29,5,0,1,Tablet,Germany,1,1,1,99,0,0
37706,28-01-2024 01:30,1,0,1,Tablet,Germany,0,0,1,3258,0,0
63871,28-01-2024 01:31,8,1,0,Linux,Canada,1,0,1,1181,0,0
62737,28-01-2024 01:32,9,1,0,Linux,Australia,0,0,0,1700,0,0
41975,28-01-2024 01:33,3,1,0,Mac,India,0,0,1,2059,0,0
98364,28-01-2024 01:34,7,0,1,Mac,India,1,1,1,206,0,0
29129,28-01-2024 01:35,1,0,0,Tablet,India,1,0,0,976,0,0
38939,28-01-2024 01:36,4,1,1,Tablet,USA,1,1,1,3143,0,0
66059,28-01-2024 01:37,7,0,0,Mobile,Canada,0,1,1,1732,0,0
9298,28-01-2024 01:38,0,0,0,Mobile,Canada,1,0,1,197,0,0
65422,28-01-2024 01:39,5,1,1,Windows,UK,1,1,1,2723,0,0
7480,28-01-2024 01:40,1,0,0,Tablet,UK,1,1,1,2525,0,0
94080,28-01-2024 01:41,4,0,1,Mobile,Germany,1,0,0,1442,0,0
61389,28-01-2024 01:42,0,1,1,Windows,India,1,1,1,829,1,0
69393,28-01-2024 01:43,3,1,0,Mac,Australia,1,1,1,1965,0,0
5349,28-01-2024 01:44,2,0,1,Mobile,USA,0,0,1,33,0,0
67964,28-01-2024 01:45,9,1,0,Tablet,Australia,1,1,1,2608,0,0
40491,28-01-2024 01:46,4,0,1,Mac,Australia,0,0,0,2078,0,0
47778,28-01-2024 01:47,7,1,1,Tablet,Germany,0,0,1,100,0,0
89699,28-01-2024 01:48,8,1,1,Mac,Australia,0,0,1,2488,1,0
28677,28-01-2024 01:49,4,1,1,Mac,USA,1,0,1,1379,0,0
97440,28-01-2024 01:50,8,1,1,Tablet,Canada,0,0,0,237,0,0
82254,28-01-2024 01:51,9,0,0,Mobile,Australia,1,1,1,2843,0,1
81345,28-01-2024 01:52,3,0,0,Mac,Australia,0,1,1,95,0,0
14272,28-01-2024 01:53,4,0,1,Windows,Australia,0,0,1,2062,0,0
12828,28-01-2024 01:54,8,0,0,Mac,Canada,1,0,1,1123,0,0
45431,28-01-2024 01:55,8,1,1,Mobile,Canada,0,0,0,1605,0,0
8856,28-01-2024 01:56,1,1,1,Mac,USA,1,0,1,1502,0,0
12223,28-01-2024 01:57,4,0,0,Tablet,Canada,1,0,1,741,0,0
40413,28-01-2024 01:58,7,1,0,Mobile,UK,0,1,1,3099,0,0
57822,28-01-2024 01:59,0,1,1,Mac,Germany,1,0,1,361,0,0
36689,28-01-2024 02:00,3,0,0,Mobile,USA,0,1,1,3036,0,1
74702,28-01-2024 02:01,7,0,1,Mobile,USA,0,0,1,1590,0,0
57396,28-01-2024 02:02,9,0,1,Tablet,Australia,0,1,1,2630,0,0
13637,28-01-2024 02:03,1,1,1,Linux,Australia,1,0,1,420,0,0
47534,28-01-2024 02:04,0,0,1,Tablet,USA,0,1,1,1555,0,0
67414,28-01-2024 02:05,5,0,1,Tablet,Germany,1,1,1,2079,0,0
77240,28-01-2024 02:06,5,0,1,Windows,USA,1,0,1,1230,0,1
75038,28-01-2024 02:07,0,0,1,Mobile,Canada,0,0,1,2702,0,0
16266,28-01-2024 02:08,2,1,0,Mobile,Germany,1,1,1,3379,0,0
49068,28-01-2024 02:09,9,1,0,Tablet,Canada,1,1,1,1663,0,0
45356,28-01-2024 02:10,7,1,0,Mac,USA,1,0,1,2924,0,0
87295,28-01-2024 02:11,8,1,1,Windows,USA,1,1,1,3261,1,0
16046,28-01-2024 02:12,7,0,0,Mac,Canada,1,0,1,2410,1,0
26270,28-01-2024 02:13,0,0,1,Tablet,UK,1,0,1,2332,0,0
77342,28-01-2024 02:14,3,1,1,Tablet,Germany,1,0,0,520,0,0
38988,28-01-2024 02:15,8,1,1,Mobile,Canada,0,0,0,394,0,0
53179,28-01-2024 02:16,0,1,1,Linux,Australia,0,1,1,2591,0,1
36892,28-01-2024 02:17,3,1,0,Mac,Germany,1,1,1,1666,1,0
30512,28-01-2024 02:18,9,0,0,Mac,Germany,0,1,1,2841,0,1
60165,28-01-2024 02:19,6,0,1,Tablet,Germany,1,1,1,3133,0,0
6099,28-01-2024 02:20,6,1,1,Mac,India,0,0,1,1780,0,0
54487,28-01-2024 02:21,6,0,1,Windows,Germany,0,0,1,1838,0,0
96847,28-01-2024 02:22,9,1,1,Tablet,UK,1,1,1,1142,0,1
75088,28-01-2024 02:23,3,0,1,Tablet,Germany,0,1,1,2871,0,0
78163,28-01-2024 02:24,7,0,0,Mac,India,0,0,1,1900,0,0
91845,28-01-2024 02:25,2,1,0,Tablet,UK,0,1,1,3277,0,0
51003,28-01-2024 02:26,8,0,1,Mobile,Australia,1,0,1,2581,1,0
67886,28-01-2024 02:27,5,1,1,Windows,India,1,1,1,2170,0,0
78812,28-01-2024 02:28,6,1,0,Mobile,USA,1,0,1,2857,0,0
12739,28-01-2024 02:29,8,1,0,Tablet,UK,0,1,1,1285,0,0
87838,28-01-2024 02:30,3,0,0,Windows,Canada,1,1,1,2965,0,0
13384,28-01-2024 02:31,4,0,1,Mac,UK,1,0,1,1696,0,0
34094,28-01-2024 02:32,0,1,0,Mobile,USA,0,0,1,2327,0,0
3120,28-01-2024 02:33,9,0,0,Linux,UK,0,0,1,3172,0,1
1993,28-01-2024 02:34,7,1,0,Linux,Canada,0,1,1,483,0,1
88295,28-01-2024 02:35,1,0,0,Tablet,UK,1,0,1,1479,0,0
19150,28-01-2024 02:36,4,1,1,Windows,UK,0,1,1,1454,0,0
65681,28-01-2024 02:37,4,1,0,Windows,Australia,0,1,1,1484,0,0
46388,28-01-2024 02:38,9,1,1,Windows,UK,0,1,1,3186,0,0
92292,28-01-2024 02:39,3,1,1,Windows,Australia,1,1,1,1730,0,0
52116,28-01-2024 02:40,3,0,1,Mobile,Germany,0,0,1,1061,0,0
56753,28-01-2024 02:41,1,1,0,Mac,UK,0,1,1,130,0,0
40787,28-01-2024 02:42,2,1,1,Tablet,Australia,0,1,1,21,0,0
36673,28-01-2024 02:43,9,1,0,Windows,India,0,1,0,2753,1,0
9290,28-01-2024 02:44,1,0,1,Mobile,Canada,0,0,0,3569,0,0
61123,28-01-2024 02:45,0,1,1,Mobile,USA,0,0,1,164,0,1
17627,28-01-2024 02:46,3,1,1,Mobile,Australia,0,0,1,2352,0,1
74474,28-01-2024 02:47,8,1,0,Mobile,USA,0,0,1,3271,0,1
59844,28-01-2024 02:48,5,0,1,Windows,UK,1,0,0,1204,0,0
63904,28-01-2024 02:49,7,0,0,Mac,Australia,0,0,1,2650,0,0
65705,28-01-2024 02:50,1,0,0,Linux,Germany,1,0,1,2649,0,0
69245,28-01-2024 02:51,1,0,1,Linux,USA,1,0,1,1783,0,0
28629,28-01-2024 02:52,1,1,1,Mac,Australia,0,0,0,792,0,0
45186,28-01-2024 02:53,7,1,1,Linux,Germany,0,1,1,1963,0,0
90621,28-01-2024 02:54,0,0,0,Mac,UK,0,1,0,1448,0,0
47537,28-01-2024 02:55,4,0,1,Mobile,USA,1,0,1,3136,0,1
31832,28-01-2024 02:56,3,0,0,Tablet,Germany,0,0,1,2447,1,0
24472,28-01-2024 02:57,0,0,1,Mac,Germany,1,0,1,2883,0,0
49850,28-01-2024 02:58,9,1,1,Linux,USA,1,0,1,2566,0,0
87298,28-01-2024 02:59,6,1,1,Linux,USA,0,1,1,2452,0,0
10507,28-01-2024 03:00,0,1,0,Mobile,Canada,1,1,1,3568,0,1
76114,28-01-2024 03:01,5,1,0,Mac,UK,0,1,1,1085,1,0
56696,28-01-2024 03:02,0,1,1,Linux,India,0,1,1,837,0,1
73247,28-01-2024 03:03,8,0,1,Mac,Canada,0,1,1,1640,0,0
57373,28-01-2024 03:04,2,1,0,Mac,UK,1,1,1,179,0,0
62264,28-01-2024 03:05,1,0,1,Mac,Australia,1,1,1,3542,0,0
16979,28-01-2024 03:06,6,0,0,Mobile,UK,0,0,0,223,0,0
16049,28-01-2024 03:07,0,0,0,Mobile,Australia,1,1,1,3058,1,1
60081,28-01-2024 03:08,6,0,1,Windows,USA,1,0,1,348,0,0
25997,28-01-2024 03:09,8,1,0,Tablet,Canada,0,0,0,582,0,0
57144,28-01-2024 03:10,3,0,1,Linux,India,0,0,1,3457,0,0
41830,28-01-2024 03:11,9,0,1,Mac,Germany,0,1,1,2336,0,0
82369,28-01-2024 03:12,1,0,0,Tablet,Germany,0,1,0,405,0,0
86721,28-01-2024 03:13,3,0,1,Mobile,India,0,0,0,720,0,0
22746,28-01-2024 03:14,8,0,0,Linux,UK,0,1,0,1855,0,0
88393,28-01-2024 03:15,7,1,1,Tablet,UK,1,0,1,2974,0,0
10603,28-01-2024 03:16,4,0,1,Linux,UK,0,0,1,598,0,0
77977,28-01-2024 03:17,7,1,1,Linux,UK,0,0,1,47,0,0
5570,28-01-2024 03:18,6,1,1,Windows,Canada,0,0,0,2209,0,0
33316,28-01-2024 03:19,3,0,0,Mac,Canada,1,1,1,962,0,0
52604,28-01-2024 03:20,2,1,1,Tablet,Canada,0,0,1,1922,0,0
19467,28-01-2024 03:21,0,1,0,Mac,Australia,1,1,1,2404,0,0
79381,28-01-2024 03:22,2,1,0,Mac,Canada,0,0,1,2635,0,1
45638,28-01-2024 03:23,7,1,0,Linux,USA,0,0,1,776,0,0
27943,28-01-2024 03:24,8,0,0,Linux,Canada,0,0,1,2382,1,1
71369,28-01-2024 03:25,8,1,1,Tablet,Germany,0,1,0,787,0,0
4340,28-01-2024 03:26,4,1,0,Mobile,USA,1,0,1,51,0,1
44532,28-01-2024 03:27,3,1,0,Linux,USA,1,0,0,2800,0,0
78848,28-01-2024 03:28,5,1,1,Tablet,Australia,0,0,1,940,0,0
67175,28-01-2024 03:29,6,1,1,Linux,Germany,0,1,1,578,0,0
59918,28-01-2024 03:30,5,0,0,Windows,Germany,0,1,1,2060,0,0
45188,28-01-2024 03:31,4,1,1,Tablet,Australia,0,1,1,2362,0,0
16211,28-01-2024 03:32,1,0,0,Windows,USA,1,1,1,745,0,0
14496,28-01-2024 03:33,2,0,0,Linux,USA,0,1,1,3342,0,0
95381,28-01-2024 03:34,8,0,0,Windows,Canada,0,0,1,363,0,0
58248,28-01-2024 03:35,6,1,1,Mobile,USA,0,1,1,2471,1,0
96625,28-01-2024 03:36,9,0,1,Tablet,Canada,1,0,0,1986,0,0
42145,28-01-2024 03:37,1,1,0,Mobile,India,0,1,1,3166,0,0
30672,28-01-2024 03:38,0,1,0,Linux,Germany,1,1,1,2766,0,0
82481,28-01-2024 03:39,0,1,1,Mac,Canada,1,1,1,2312,0,0
84238,28-01-2024 03:40,0,0,1,Mobile,Germany,0,1,1,1049,0,0
75255,28-01-2024 03:41,5,1,1,Windows,India,1,0,1,73,0,1
37027,28-01-2024 03:42,4,0,1,Tablet,Australia,0,1,1,2563,0,0
37251,28-01-2024 03:43,6,0,1,Mac,UK,1,1,1,179,0,0
20403,28-01-2024 03:44,4,1,0,Linux,USA,0,1,1,2810,0,0
93345,28-01-2024 03:45,8,0,1,Windows,Germany,0,1,1,326,0,0
26150,28-01-2024 03:46,0,1,1,Mobile,UK,1,0,1,1971,0,1
76762,28-01-2024 03:47,8,1,1,Linux,Canada,0,1,1,3108,0,0
47940,28-01-2024 03:48,3,1,1,Windows,Germany,1,1,1,1186,1,0
51476,28-01-2024 03:49,9,0,1,Mobile,Germany,0,1,1,174,0,0
35202,28-01-2024 03:50,6,1,0,Linux,UK,1,0,0,16,1,1
9729,28-01-2024 03:51,1,1,0,Windows,UK,1,1,1,1820,0,0
24938,28-01-2024 03:52,2,1,0,Linux,Australia,0,0,1,2324,1,0
76302,28-01-2024 03:53,3,0,0,Tablet,UK,0,0,1,971,0,0
74920,28-01-2024 03:54,4,1,0,Tablet,Germany,0,1,1,530,0,0
26762,28-01-2024 03:55,1,1,0,Mac,India,1,0,1,1315,0,0
29724,28-01-2024 03:56,6,0,0,Tablet,Canada,1,0,1,2280,1,0
91586,28-01-2024 03:57,5,0,1,Tablet,UK,0,0,1,2979,0,0
21653,28-01-2024 03:58,8,0,1,Linux,UK,1,1,1,2119,1,0
14507,28-01-2024 03:59,6,1,0,Windows,Canada,1,0,1,2046,1,0
73914,28-01-2024 04:00,9,1,0,Tablet,UK,0,1,1,799,0,0
43773,28-01-2024 04:01,9,1,0,Tablet,Australia,1,1,1,2000,1,0
36205,28-01-2024 04:02,1,0,0,Linux,UK,1,0,1,2840,0,0
12571,28-01-2024 04:03,2,1,0,Tablet,Germany,1,1,1,2049,0,0
38320,28-01-2024 04:04,2,0,1,Linux,Australia,0,0,0,992,0,0
49853,28-01-2024 04:05,7,1,0,Mobile,Australia,1,0,0,1822,0,0
31190,28-01-2024 04:06,7,1,0,Linux,Australia,0,0,1,2577,0,0
90116,28-01-2024 04:07,2,0,1,Linux,Canada,0,1,1,2752,1,0
37522,28-01-2024 04:08,7,1,0,Tablet,UK,1,0,0,2245,0,1
72801,28-01-2024 04:09,4,1,1,Windows,Australia,0,1,1,1908,0,0
45489,28-01-2024 04:10,3,1,1,Mac,USA,1,0,0,1719,0,0
73277,28-01-2024 04:11,3,1,1,Mobile,Canada,1,1,1,3608,0,0
2837,28-01-2024 04:12,3,1,1,Windows,USA,1,0,1,1328,0,0
54763,28-01-2024 04:13,0,1,1,Mobile,USA,0,0,0,2002,0,0
83945,28-01-2024 04:14,6,0,1,Tablet,India,1,1,1,1877,0,0
57964,28-01-2024 04:15,9,0,0,Windows,India,0,1,1,2542,0,0
57398,28-01-2024 04:16,9,0,1,Mac,India,0,0,1,3395,0,0
83578,28-01-2024 04:17,3,0,0,Tablet,UK,1,1,1,1774,0,0
83597,28-01-2024 04:18,1,0,1,Linux,India,0,0,1,1935,0,0
95522,28-01-2024 04:19,0,0,0,Linux,UK,0,0,0,990,0,0
54198,28-01-2024 04:20,2,1,0,Tablet,UK,0,0,1,1137,0,0
86741,28-01-2024 04:21,0,1,0,Tablet,India,0,1,1,3340,0,0
36143,28-01-2024 04:22,4,1,0,Linux,Germany,1,1,1,2329,0,0
50427,28-01-2024 04:23,5,0,1,Linux,UK,0,1,1,2737,0,1
7859,28-01-2024 04:24,5,0,0,Mac,India,1,0,1,628,0,0
46507,28-01-2024 04:25,5,1,1,Mobile,UK,1,0,0,1217,0,0
35356,28-01-2024 04:26,6,0,1,Linux,UK,0,0,1,2721,0,0
87501,28-01-2024 04:27,0,0,0,Tablet,USA,0,1,1,1498,0,0
63570,28-01-2024 04:28,3,0,1,Windows,USA,0,0,1,2359,0,0
13854,28-01-2024 04:29,9,1,1,Mac,UK,0,0,1,3044,1,0
34013,28-01-2024 04:30,9,1,0,Linux,India,0,1,0,1059,0,0
32654,28-01-2024 04:31,8,1,0,Mobile,USA,0,0,1,2822,0,1
24054,28-01-2024 04:32,9,0,0,Tablet,Germany,1,0,0,670,0,0
74728,28-01-2024 04:33,1,0,0,Mobile,Germany,0,1,0,943,0,0
61254,28-01-2024 04:34,7,0,1,Mac,Canada,1,1,1,2188,0,0
68720,28-01-2024 04:35,6,1,0,Mac,Germany,0,0,1,2818,0,0
46206,28-01-2024 04:36,6,0,0,Mac,Germany,0,1,1,3260,1,0
37019,28-01-2024 04:37,2,1,0,Linux,India,0,1,1,976,1,1
17281,28-01-2024 04:38,1,1,1,Mac,UK,0,1,1,2000,0,0
6863,28-01-2024 04:39,1,1,0,Windows,Australia,1,1,1,1640,0,0
53203,28-01-2024 04:40,2,1,0,Windows,Australia,0,0,1,646,0,0
76238,28-01-2024 04:41,2,1,1,Linux,USA,0,0,1,964,0,0
37539,28-01-2024 04:42,9,1,1,Mobile,Canada,1,0,1,2805,0,0
80072,28-01-2024 04:43,1,1,0,Linux,India,0,0,0,2802,0,0
43088,28-01-2024 04:44,6,1,1,Windows,India,1,1,1,1447,0,0
63438,28-01-2024 04:45,1,0,0,Windows,Australia,0,0,1,3430,0,0
17077,28-01-2024 04:46,5,1,0,Mac,India,0,1,1,803,0,0
26273,28-01-2024 04:47,4,0,1,Linux,Germany,0,1,1,2681,0,0
32052,28-01-2024 04:48,6,0,0,Mac,USA,0,0,1,1293,0,0
68955,28-01-2024 04:49,6,0,1,Mac,India,1,0,1,618,0,1
14518,28-01-2024 04:50,7,1,0,Mobile,India,1,0,1,1708,0,0
8396,28-01-2024 04:51,3,1,0,Tablet,Canada,1,1,1,1374,0,0
85548,28-01-2024 04:52,9,1,1,Mac,Canada,0,0,1,3568,0,0
41077,28-01-2024 04:53,4,0,1,Mac,Australia,0,1,1,20,1,0
12981,28-01-2024 04:54,9,1,0,Windows,Canada,1,0,1,3597,0,0
99989,28-01-2024 04:55,3,1,1,Windows,Germany,1,0,0,911,0,0
69292,28-01-2024 04:56,6,0,0,Mobile,India,0,0,1,1458,0,0
65842,28-01-2024 04:57,2,0,1,Linux,Germany,0,0,1,2055,0,0
6023,28-01-2024 04:58,9,1,0,Tablet,Germany,1,1,1,3444,0,0
92954,28-01-2024 04:59,1,0,0,Mobile,India,1,0,1,2100,0,0
22219,28-01-2024 05:00,3,1,0,Tablet,India,0,1,1,2033,1,1
84892,28-01-2024 05:01,4,0,1,Linux,Australia,1,0,0,2952,0,0
18094,28-01-2024 05:02,0,1,1,Linux,Australia,0,1,1,2816,0,0
38853,28-01-2024 05:03,2,1,0,Linux,USA,1,0,1,408,0,0
6646,28-01-2024 05:04,7,0,0,Mobile,Australia,0,1,1,3090,0,0
55045,28-01-2024 05:05,4,1,0,Tablet,India,1,1,1,851,0,0
47925,28-01-2024 05:06,0,0,0,Mobile,USA,0,0,0,3453,0,1
44927,28-01-2024 05:07,3,1,0,Mac,Canada,0,1,1,709,0,0
12991,28-01-2024 05:08,7,0,1,Mac,USA,0,0,1,3445,0,0
19978,28-01-2024 05:09,7,1,1,Windows,USA,1,1,1,3358,0,0
84012,28-01-2024 05:10,1,0,0,Mac,Australia,0,0,1,2408,0,0
36723,28-01-2024 05:11,8,0,0,Mobile,India,0,1,1,3404,0,0
25787,28-01-2024 05:12,9,0,1,Mac,Germany,1,0,1,1696,0,0
92693,28-01-2024 05:13,0,1,1,Windows,Germany,0,0,1,857,0,0
50092,28-01-2024 05:14,9,1,1,Mobile,Canada,1,0,1,439,0,0
45791,28-01-2024 05:15,7,0,0,Linux,Canada,0,0,1,2935,0,0
76171,28-01-2024 05:16,7,1,1,Linux,Canada,1,1,1,364,0,1
15932,28-01-2024 05:17,5,0,1,Windows,Canada,0,0,0,1657,0,1
37911,28-01-2024 05:18,0,0,1,Mac,USA,1,0,1,532,0,1
10946,28-01-2024 05:19,8,0,0,Windows,Canada,0,1,0,614,0,0
85899,28-01-2024 05:20,9,0,0,Tablet,Germany,0,1,1,1210,0,0
15387,28-01-2024 05:21,2,0,1,Tablet,Australia,0,0,1,1749,0,0
70141,28-01-2024 05:22,0,0,0,Mobile,USA,0,1,0,1616,0,0
50573,28-01-2024 05:23,6,1,1,Windows,USA,0,1,1,868,0,1
42405,28-01-2024 05:24,9,1,1,Tablet,Germany,0,1,1,3179,0,0
10152,28-01-2024 05:25,4,1,1,Windows,India,1,1,1,2768,0,0
99434,28-01-2024 05:26,1,0,1,Linux,India,1,0,1,2597,0,1
36415,28-01-2024 05:27,0,0,1,Windows,UK,1,1,1,3132,0,0
96879,28-01-2024 05:28,5,0,0,Windows,India,1,1,1,2936,0,0
32848,28-01-2024 05:29,0,1,0,Windows,UK,0,0,1,1973,0,0
44394,28-01-2024 05:30,5,1,1,Mobile,USA,1,0,1,3061,0,1
70265,28-01-2024 05:31,0,0,1,Mobile,Germany,1,1,1,3430,0,0
32455,28-01-2024 05:32,6,1,0,Windows,USA,1,0,1,2470,0,0
96348,28-01-2024 05:33,6,1,0,Linux,USA,0,1,0,2574,0,0
67560,28-01-2024 05:34,9,1,0,Mac,Australia,1,0,1,2620,0,0
92764,28-01-2024 05:35,3,0,0,Windows,India,0,0,1,3202,0,1
17921,28-01-2024 05:36,6,0,0,Tablet,Canada,0,1,0,1681,0,0
33179,28-01-2024 05:37,7,1,0,Mac,USA,0,0,0,1240,0,0
53235,28-01-2024 05:38,7,0,1,Tablet,Australia,0,1,1,1167,0,0
33037,28-01-2024 05:39,2,0,1,Mobile,Germany,1,1,1,793,0,1
34275,28-01-2024 05:40,7,0,0,Mac,Australia,1,0,0,2135,1,0
37692,28-01-2024 05:41,2,0,1,Mac,Australia,0,0,1,1539,0,0
9872,28-01-2024 05:42,4,0,1,Linux,Canada,0,1,1,2288,0,0
52764,28-01-2024 05:43,0,1,1,Tablet,Australia,0,0,1,2946,0,1
91871,28-01-2024 05:44,6,1,1,Tablet,Germany,0,0,1,344,0,0
87143,28-01-2024 05:45,9,1,1,Linux,Canada,1,1,1,1892,0,0
53299,28-01-2024 05:46,7,0,0,Mobile,UK,1,1,1,3080,0,0
35961,28-01-2024 05:47,3,0,0,Tablet,USA,0,1,1,3520,0,0
25466,28-01-2024 05:48,6,0,1,Linux,Germany,0,1,1,2309,0,0
16762,28-01-2024 05:49,6,0,0,Windows,Canada,1,1,1,300,0,1
19930,28-01-2024 05:50,5,0,1,Tablet,USA,1,1,1,1327,0,1
55213,28-01-2024 05:51,4,0,1,Mac,India,1,0,1,741,0,0
71191,28-01-2024 05:52,9,0,0,Mac,India,0,0,0,1487,0,0
51374,28-01-2024 05:53,3,1,1,Tablet,USA,1,1,1,2048,0,0
57902,28-01-2024 05:54,4,1,1,Mobile,USA,0,0,1,2025,0,0
71555,28-01-2024 05:55,6,1,1,Mac,UK,0,1,1,2434,0,0
55875,28-01-2024 05:56,7,0,0,Mac,India,0,1,1,1538,0,0
40314,28-01-2024 05:57,3,0,1,Linux,Germany,0,1,0,74,0,0
53175,28-01-2024 05:58,4,1,0,Mac,Germany,0,1,1,2933,0,0
86200,28-01-2024 05:59,5,1,1,Mobile,Australia,1,1,1,2765,0,0
49978,28-01-2024 06:00,8,1,0,Windows,Germany,0,0,1,1531,0,1
59415,28-01-2024 06:01,9,1,0,Linux,India,1,1,1,570,0,0
83460,28-01-2024 06:02,5,1,0,Mac,Canada,1,0,1,2856,0,0
47255,28-01-2024 06:03,6,1,0,Linux,Canada,1,1,1,2561,0,0
50662,28-01-2024 06:04,7,1,0,Tablet,USA,1,0,1,2128,1,1
89082,28-01-2024 06:05,2,1,0,Linux,UK,0,0,0,1482,0,0
81366,28-01-2024 06:06,4,1,0,Mobile,USA,0,0,1,1282,0,0
79178,28-01-2024 06:07,3,1,0,Mobile,India,1,1,1,2643,0,0
89622,28-01-2024 06:08,0,1,1,Tablet,India,0,1,0,3242,0,0
50496,28-01-2024 06:09,3,1,0,Mac,Australia,0,1,0,538,0,0
48791,28-01-2024 06:10,1,0,1,Mac,Germany,1,1,1,2750,1,0
96998,28-01-2024 06:11,3,0,0,Mac,Germany,0,1,0,1730,0,1
